x,y,flux,peak,event_sign,diff_flux,diff_flux_std,diff_sigma,diff_sigma_min,diff_sigma_max,flux_pre,flux_post,err_pre,err_post,post_to_pre_ratio,pre_snr,post_snr,crowding_index,blend_risk,edge_distance_px,pair_is_stable,registration_residual_px,registration_dx_px,registration_dy_px,registration_n_matches,pair_stable_fraction,pair_extreme_fade_fraction,pair_id,galaxy_name,obs_id_1,obs_id_2,filter_1,filter_2,pre_mjd,post_mjd,id,sharpness,roundness1,roundness2,npix,mag,daofind_mag
1971.9997794401297,2633.5374994577874,223.27502310377565,18.213986039638062,fade,201.78277049216308,41.16940239975671,13.255369309674963,12.54286302530534,30.41004898346525,201.73991667816745,0.11946785801539936,15.222408731832926,0.025444168691186715,0.0005921875054899748,13.252824847377225,4.69529421319944,2.0,0.9998464855503925,27.65863337187866,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,676.0,0.535904619109113,0.08276652287002713,-0.005250730460994185,25.0,-5.8721003574445305,-4.415261413166116
1868.058022435283,2904.8121534115867,212.53830278158887,14.45880412562356,fade,218.60766213299985,60.11775924926223,36.04882614282555,6.005366537488981,78.89841818787691,218.75386238138816,0.0024869148991267798,6.06304291091784,0.03479751279269111,1.1368553094577815e-05,36.07988028378849,0.07146817975016688,2.0,0.9999413187143109,283.69349657685143,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,1954.0,0.43158541949330376,0.8251524717751934,0.07974295547064872,25.0,-5.818593020526743,-4.168712695317523
2010.562943773936,2808.720825850545,204.94626712229166,10.849934823739154,fade,201.45508548690754,98.02461480541271,21.763531466969837,19.526841005057364,32.24334225721635,201.30955899335544,-0.11948898224866161,9.254086215553428,0.031072188934988792,-0.0005935584124577291,21.753585854323745,3.8455283114641214,7.0,0.999949465172378,206.0509645694482,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,1560.0,0.39012191577741073,0.1910073112450588,-0.3494941611551015,25.0,-5.779100031284214,-3.399728403680566
2012.0861846799685,2846.2870724906725,204.7869680556255,18.61274531511802,fade,157.89804871549399,33.06788558166761,22.351981536831605,19.54423804370799,23.35547561439626,157.73600822533407,-0.02975419803110259,7.062299908833324,0.03169118701638418,-0.00018863288329572264,22.334934831646326,0.9388792542141076,4.0,0.9999727489517716,242.86004199950224,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,1756.0,0.6383070082221931,0.2080517374550857,0.0731501990093909,25.0,-5.778255790407815,-4.350988261956167
1850.7032202942453,2503.022760604508,193.2999352002229,16.484226498930415,fade,196.30556238770333,30.478678349993892,110.03601632945326,95.73976045335732,118.47009319684213,196.26281479007213,0.05767482771013577,1.7851577541099464,0.030769188244569146,0.000293865283506844,109.94144037871091,1.8744344911444177,1.0,0.9999400976692234,33.54101966249684,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,227.0,0.5176105563209424,-0.08073857209459526,-0.2509873287846827,25.0,-5.715579271100996,-4.389049908743306
1873.8933040301572,2922.9490006352557,187.9928230733972,18.347202351930804,fade,183.13539280462695,40.91014962918959,6.5346398996062245,6.5346398996062245,7.4193034530880455,183.3878169629662,0.0773743022060415,28.02246848008391,0.03671550821670613,0.000291179999560382,6.544313435245841,2.107401094637033,2.0,0.9999193166820214,302.27305536550887,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,2007.0,0.6690048849146634,0.15836980942781986,0.08951187619602946,25.0,-5.685353174234783,-4.341507227581226
1734.1839061718765,2808.1234059745707,187.3174541354695,24.84637780051259,fade,174.12803881988626,23.295889162688397,43.27664693055578,36.25981053367067,63.50265246231014,173.85131391188023,-0.04777121916665586,4.02162404822253,0.03597707872571072,-0.00022752410397767052,43.22913127315287,1.3278237382991451,1.0,0.9999711746575486,170.95028517086482,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,1551.0,0.6905428259570155,0.04150864361060589,-0.06418008708060728,25.0,-5.681445616443284,-4.819263423752125
1983.2662653274167,2726.3370404183365,186.64554892821434,20.70286416896755,fade,142.1398221167306,15.447341421277542,65.30201759018465,50.481960548490996,65.30201759018465,142.17744065249184,0.026387004291330035,2.1720893108749744,0.029086693809477815,3.0995693898599344e-05,65.45653530020782,0.9071847238523859,4.0,0.9999538671477761,120.20815280171308,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,1144.0,0.6573462379657856,0.08658958409064835,0.027607733730928327,25.0,-5.677544093625744,-4.57875295885257
1839.4036196310271,2489.0111266606623,185.02006741962128,17.585462928339034,fade,177.66533244557434,24.378457499539238,42.19448887170897,42.19448887170897,178.01824425420781,177.64167777811514,0.016803779098750582,4.212408749387824,0.02651335178848755,-7.76313515359969e-05,42.17104472682791,0.6337855444609235,2.0,0.9999360745572711,18.0,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,187.0,0.5396568116268687,-0.2494183869588323,-0.16521845723429682,25.0,-5.668047087182716,-4.508333233843389
1658.1112669353772,2666.648050433857,184.31965060675364,20.51413802003573,fade,162.32765397235994,9.998300458487863,26.923308603661205,19.69619732967747,37.82821152948478,163.9343518266428,0.03877471726949021,6.088572360837449,0.03454556728187496,0.00023652588269293108,26.924924614691538,1.12242236328347,4.0,0.9999439930351631,21.840329667841555,False,,0.0,0.0,0,0.0,0.9895470383275261,MESSIER 100::hst_11646_01_wfc3_uvis_f555w_ib2q01::hst_16500_01_wfc3_uvis_f555w_iejn01,MESSIER 100,hst_11646_01_wfc3_uvis_f555w_ib2q01,hst_16500_01_wfc3_uvis_f555w_iejn01,F555W,F555W,55147.07394532,59359.68049359,825.0,0.5904149393609411,-0.12530736621108676,0.04658328936385604,25.0,-5.663929096256358,-4.687467804351925
