id,x,y,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,source_id,flux_first,err_first,flux_last,err_last,fade_fraction,fade_sigma,matched_candidate_id
62,123.87338720786852,490.55515706243756,0.6505420738504543,-0.5572561498848028,0.1370364774102491,25,81.69478408721781,587.1629761463944,-6.921896657791784,-2.1656955407797565,61,58.53883013233488,496.12351733799204,1817.480606260965,150.4962419366874,-30.047436413613088,-3.392710461505564,
75,859.7888146191739,704.0583501367313,0.8391063140010905,0.36974524398529146,-0.538488024826864,25,68.44207828902266,559.9064340686336,-6.870288645360288,-1.553648589170914,74,518.1485404701345,3.0880682218721422,537.4441725185579,3.582015209174758,-0.03723957618584772,-4.079952965813724,
43,169.97240844632188,461.4990757668813,0.6864526126274665,-1.6151255694255333,-1.1172796314213487,25,118.89947196621311,1095.026826569456,-7.598561897228859,-2.462547187727094,42,708.4139714751608,194.47069385771303,1612.2801656433187,72.3229413106171,-1.2759011405238079,-4.3563252402748605,
45,170.2626956814298,462.38538383779934,0.6013730219000121,-0.8774240837735341,-1.1872314724915531,25,143.3574239495696,1461.485685316768,-7.9119864149223424,-2.5148019424777805,44,693.4835339191596,181.19812125980317,1701.6498258568993,87.10612573445655,-1.4537710596244136,-5.0145590373233215,
41,182.12087695997073,456.2134185106984,0.5140487977570745,-0.4793934847801963,-0.8069633452691398,25,95.40242688247574,1105.704429193586,-7.609097623195682,-1.9636073443676991,40,480.96532768756794,284.1751128723884,2644.375894452255,28.70805637634606,-4.498059303289374,-7.57439648980514,
68,102.95858271308933,503.08449025716834,0.9563372573408084,-0.6409397317233909,-0.8492081339929259,25,130.23959787190185,824.5864213440269,-7.290590447240492,-2.377505823326903,67,308.00388683132786,25.674958031977823,1234.5249398052222,81.44109496868901,-3.0081472753663165,-10.850163124810104,
1,564.5327460471772,216.3781592274642,0.5222326237311418,-0.1942637984823604,-0.5006104807347516,25,24.453463091548628,191.95816894367988,-5.708016496547389,-0.6954542272220767,0,,,49.88016328574358,43.93587790699715,,,
2,570.0239931026669,217.51321578649322,0.34096403483127435,0.2029452716882563,-0.06910539549244289,25,28.605255365998776,387.250164202161,-6.469979026453043,-0.7190733206602534,1,,,155.72135413949636,52.59476224563576,,,
3,579.0011088294739,218.86979964617444,0.7920099501995648,-0.6612321899307969,1.5423062355403068,25,43.16821806218418,492.428980090836,-6.7308590095270535,-1.2108503279077292,2,59.274314271866956,94.74728456115793,,,,,
4,583.6269805873185,219.7924261148809,0.5042908583433646,-0.28891793901378937,0.08968943507487702,25,43.38586942937168,634.0593500836126,-7.0053247780144385,-1.2658390038990708,3,-80.45953153097867,81.81109925515528,,,,,
5,578.3517044347637,219.93867851834636,0.47392282609093134,-1.2298114051245486,-1.0003326130416565,25,57.0317854144791,817.9970733748738,-7.281879374644639,-1.319642909694464,4,85.19224196175571,102.86549125629193,,,,,
6,565.3823893144158,221.40117235704702,0.9479788457181872,-0.7185229455867742,-1.6210990138931614,25,26.09629727325062,220.0341879261931,-5.856225411989092,-0.44623765165165175,5,,,-352.2750995117148,49.0897870195487,,,
7,581.8732046670341,221.02153619647873,0.4825399917725083,-0.9348286714734676,-0.7705147813234501,25,75.87552778508457,1189.7810578472606,-7.6886676259245945,-1.4918791249775076,6,171.39151485664274,114.59742790651228,,,,,
8,555.8932161365897,222.8113378174637,0.46729622143758875,-0.08042266034851107,0.08358054431834058,25,29.823161216089897,447.5477608236339,-6.627098471506045,-0.6487637633068482,7,,,236.24590474152143,54.00135137439597,,,
9,559.7130871870254,222.5904363782035,0.6779185054349235,-1.251350627403206,0.24560313924856259,25,36.83593765458024,436.0062304767395,-6.598731738322464,-0.7203277450155704,8,,,307.6185359694463,50.857633862459075,,,
10,585.7415546431185,224.48358681253382,0.917840759761477,1.061445921421771,1.7957925741785297,25,79.65906660344395,800.9716878040613,-7.259042913032765,-1.6153060529808712,9,310.40403925558087,139.15625229801597,,,,,
11,580.8394098110099,222.90710544877552,0.7706829274346199,-1.0031831378615441,1.8042596104936608,25,65.28075567718801,978.7331075863758,-7.476660698596461,-1.2621354468269348,10,337.36823117619906,128.31434857795756,,,,,
12,584.9148796510793,224.17275214360498,0.7603974696458747,-1.1285790004181628,-1.5812131945760635,25,62.76943275296027,1075.284567773493,-7.578808532394476,-0.9112938436932914,11,343.02941864839227,130.53149521443578,,,,,
14,553.0544747367582,225.57257885534847,0.5137248410652809,-0.4940356748101169,0.23289838940623936,25,36.046360943335145,577.6180516870737,-6.904101893301378,-0.5393593104863599,13,,,230.56545440478345,60.97460798811928,,,
15,559.1627063550252,225.30087767885777,0.6386936709117943,-0.6824384618486434,-0.26198209151283214,25,39.816414826400695,476.5964606648166,-6.695377032083126,-0.8164103960715939,14,,,306.97745199897406,55.443556557526,,,
16,547.4501210267033,227.35309813990327,0.46270974556270594,-1.1775677945580088,-0.4415716339657394,25,37.34171916812009,489.81245061521383,-6.7250745508118746,-1.02565287277712,15,,,465.9984667023789,52.424483770785464,,,
20,589.3903099034562,229.76378963818,0.17172654492141262,0.6446683026177231,0.19133615273016136,25,48.00919352340097,882.2152411183413,-7.363936390907087,-1.6885715586280379,19,612.6454124404471,124.63499717302884,,,,,
28,586.3338404622061,231.57009165158178,0.563058456641241,0.10276139711911327,0.584549705233606,25,36.27241633812776,473.1487031477888,-6.68749413518003,-1.0395170995430167,27,172.50337939394444,126.44836328281339,,,,,
29,591.7686567585407,232.82979915295078,0.7581793382057781,0.4245120088825613,-0.09691921585086784,25,58.88927487172304,556.5254409953284,-6.863712556139249,-1.447770648776478,28,475.24067169852907,5410.024997923957,,,,,
30,588.843909635382,233.94814381575787,0.571256990104381,-0.5205206051585047,-1.669103168037708,25,31.81648533071005,404.79034856306174,-6.518075372624229,-0.9633337362260032,29,229.42472988648973,5299.546290200134,,,,,
33,594.0442957788196,235.62453078287086,0.685817076587237,-1.6669159484404517,-0.1809187484089112,25,49.772321893975175,273.07327367759683,-6.090697991997727,-1.6566181109268887,32,196.58273117564903,77.39087455803462,,,,,
53,140.38615040346588,476.8695555595546,0.7225762904730685,-0.044903486720812354,-1.4813226714835355,25,166.04086439397128,1608.2696311700772,-8.015897153183973,-2.5827244980042896,52,1046.1608419929833,137.2020808795936,,,,,
54,138.68791727968016,478.2464047927311,0.9538868938266694,-0.44274728368523014,-1.2960627266558002,25,67.01026289250645,400.1921748340795,-6.505671480992832,-1.714934484775086,53,374.77685434878833,245.4196251202173,,,,,
63,112.65310145715893,493.85637292160357,0.7082232767808079,-1.0191796840517164,-0.31785029305772633,25,308.87091200139315,2861.305819763532,-8.641410695489869,-3.319533191680736,62,2822.3773293797126,477.8172503999879,,,,,
64,107.73555037738664,496.0111930914326,0.9498270186849059,-0.3192968023939134,-0.6978887504762648,25,259.63971082951815,689.3893713176915,-7.096161458436785,-3.267972313557608,63,658.4296289057977,340.0320470767318,,,,,
67,101.85611644380762,500.26225641137484,0.7404313717260536,-0.5394093125396731,0.6468735759088277,25,259.0145582416275,1227.8557980372275,-7.722868413360513,-3.3415263055093036,66,1160.487506445748,192.89673859906253,,,,,
69,85.94240455272308,509.0997063887969,0.6917308385636017,-0.630437772582882,-0.024292755861745095,25,56.919217512867775,262.45755261148287,-6.047647686904961,-1.7125865579232875,68,234.32502541599175,19.8799236473414,,,,,
