cluster_id,galaxy_name,ra_deg,dec_deg,n_members,n_pass_members,n_review_members,n_support_pairs,n_support_filters,n_support_instruments,detection_baseline_span_days,member_diff_sigma_max,member_diff_sigma_minmax,member_diff_sigma_median,member_ratio_median,member_ratio_min,member_ratio_max,member_severe_fraction,member_partial_fraction,member_pre_snr_median,member_post_snr_median,member_blend_risk_median,member_crowding_median,member_edge_distance_median,member_registration_residual_median,member_registration_matches_median,member_pair_stable_fraction_median,member_pair_extreme_fade_fraction_median,member_centroid_scatter_arcsec,member_reason_codes_json,member_warning_flags_json,member_candidate_ids_json,member_pair_ids_json,forced_n_pairs_considered,forced_n_pairs_measured,forced_n_no_coverage,forced_n_masked_or_edge,forced_n_pair_prep_failed,forced_positive_fraction,forced_severe_fraction,forced_partial_fraction,forced_return_fraction,forced_ratio_median,forced_ratio_iqr,forced_diff_sigma_median,forced_diff_sigma_max,forced_registration_residual_median,forced_registration_matches_median,forced_pair_stable_fraction_median,forced_pair_extreme_fade_fraction_median,forced_baseline_span_days,forced_late_fade_fraction,forced_late_return_fraction,optical_fade_support,nir_fade_support,mir_fade_support,optical_measured_pairs,nir_measured_pairs,mir_measured_pairs,n_pairs_selected_galaxy,pair_failure_fraction_galaxy,pair_skip_fraction_galaxy,support_pair_score,member_signal_score,member_ratio_loss_score,pass_fraction,member_pre_snr_score,forced_measurement_score,measured_fraction_score,forced_ratio_loss_score,ratio_consistency_score,member_reg_score,forced_reg_score,anchor_score,cluster_scatter_penalty,pair_stability_score,pair_extreme_penalty,warning_penalty,blend_penalty,crowding_penalty,edge_penalty,filter_diversity_score,baseline_span_score,has_ir_coverage,multi_band_export_support,dust_bias_score,detector_confidence,registration_confidence,subtraction_cleanliness,coverage_completeness,forced_photometry_coherence,fade_persistence,rebrightening_penalty,partial_branch_score,artifact_penalty,dust_survivor_score,systematic_risk,unresolved_variability_score,export_failure_score,support_depth_score,single_pair_penalty,branch_rank_raw,branch_rank_score,benchmark_recovery_fraction,benchmark_median_recovered_sep_arcsec,benchmark_guardrail_pass,branch_class,branch_confidence,reason_codes_json,branch_rank
NGC_1365_branch_0040,NGC 1365,53.42941305495842,-36.17077671934937,1,0,1,1,1,1,467.4778328819448,7.565366995380291,6.060865297705648,6.060865297705648,0.13585722381430912,0.13585722381430912,0.13585722381430912,0.0,1.0,3.516511490271885,0.6493145634093497,0.0,0.0,338.0014792867037,0.09648647283960143,262.0,0.95,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""NGC_1365_jw01995-o006_t006_nircam_clear-f115w_jw05398-c1024_t000_nircam_clear-f115w_fade_0043""]","[""NGC 1365::jw01995-o006_t006_nircam_clear-f115w::jw05398-c1024_t000_nircam_clear-f115w""]",1,1,0,0,0,1.0,0.0,1.0,0.0,0.13585722379494786,0.0,7.565366995445465,7.565366995445465,0.09648647283960143,262.0,0.95,0.0,467.4778328819448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.44761410638534116,0.8641427761856909,0.0,0.6890606531917354,0.0,1.0,0.8641427762050522,1.0,1.0,1.0,0.9830033904050065,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13078673803281154,True,1.0,0.0,0.32549757437702137,0.9969406102729012,0.9850000000000001,0.5946180107049217,0.8273942662892125,0.5696180107049218,0.0,0.8609049527925114,0.05045890845906483,0.0,0.1274937505954457,0.22194304192494274,0.7077064183935933,0.0,1.0,0.8705745662440061,0.6710599113163798,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN""]",95
NGC_1365_branch_0049,NGC 1365,53.42783873140948,-36.17010522139512,1,0,1,1,1,1,467.4778328819448,5.293613221215731,5.090240838563128,5.090240838563128,0.08249309972121083,0.08249309972121083,0.08249309972121083,0.0,1.0,2.4101020550364463,0.2505959628194337,0.0,0.0,401.0,0.09648647283960143,262.0,0.95,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""NGC_1365_jw01995-o006_t006_nircam_clear-f115w_jw05398-c1024_t000_nircam_clear-f115w_fade_0234""]","[""NGC 1365::jw01995-o006_t006_nircam_clear-f115w::jw05398-c1024_t000_nircam_clear-f115w""]",1,1,0,0,0,1.0,0.0,1.0,0.0,0.08249309956441113,0.0,5.293613220829039,5.293613220829039,0.09648647283960143,262.0,0.95,0.0,467.4778328819448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.4053273683306789,0.9175069002787892,0.0,0.6411528006071368,0.0,1.0,0.9175069004355889,1.0,1.0,1.0,0.9830033904050065,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13078673803281154,True,1.0,0.0,0.31335388325104396,0.9969406102729012,0.9850000000000001,0.5946180107049217,0.8402016561045414,0.5696180107049218,0.0,0.8634664307555773,0.05045890845906483,0.0,0.12931530426434232,0.2193815639618769,0.7073401365126374,0.0,1.0,0.8702851024991198,0.6708544620435497,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN""]",96
MESSIER_061_branch_0157,MESSIER 061,185.48380687006775,4.485295445193161,2,0,2,2,2,1,370.9929358101872,8.887451297314163,5.583780123964828,5.4389565644159354,0.21427365423335087,0.07988729996988185,0.3486600084968199,0.0,1.0,2.9053593536921216,0.8571391984780748,0.0,0.0,46.0,0.14749157034518648,183.5,0.8819166666666667,0.002,0.003073585126505738,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0313"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0230""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,4,0,4,0,0.75,0.0,0.75,0.25,0.34817569476201315,0.1587361894788169,6.257960893239416,8.931386629347047,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,370.96410550925793,0.5,0.5,0.0,0.75,0.0,0.0,4.0,0.0,8,0.0,0.0,0.5,0.42774934709831797,0.7857263457666491,0.0,0.6648515671934906,0.6666666666666667,0.5,0.6518243052379868,0.8941758736807888,0.9332906111850122,0.7495469889536615,0.8908699513081679,0.02035034052470615,0.8764255952380953,0.0028928571428571428,0.0,0.0,0.0,0.0,0.5,4.3954148639542446e-05,True,0.75,0.0,0.500469531419949,0.8797697639772358,0.9411842818790149,0.5000065931222959,0.743606341326608,0.32500659312229596,0.35,0.6767014313388217,0.02108708648212055,0.12,0.12022795003271175,0.4337757648296452,0.5858455616744427,0.275,0.0,0.8678398037527691,0.6691188911537043,0.75,0.6826919198678586,True,INTERMEDIATE_BRANCH_LIKE,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""PARTIAL_SUPPRESSION_PATTERN""]",97
NGC_1365_branch_0027,NGC 1365,53.42848161668419,-36.16968185204757,1,0,1,1,1,1,467.4778328819448,9.75843068580207,8.072489481577827,8.072489481577827,0.2668065421529331,0.2668065421529331,0.2668065421529331,0.0,1.0,4.793670194462953,1.6747512737539356,0.0,0.0,455.0,0.09648647283960143,262.0,0.95,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""NGC_1365_jw01995-o006_t006_nircam_clear-f115w_jw05398-c1024_t000_nircam_clear-f115w_fade_0007""]","[""NGC 1365::jw01995-o006_t006_nircam_clear-f115w::jw05398-c1024_t000_nircam_clear-f115w""]",1,1,0,0,0,1.0,0.0,1.0,0.0,0.2668065421604042,0.0,9.758430685591383,9.758430685591383,0.09648647283960143,262.0,0.95,0.0,467.4778328819448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.5170574826431028,0.7331934578470669,0.0,0.728348973362374,0.0,1.0,0.7331934578395958,1.0,1.0,1.0,0.9830033904050065,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13078673803281154,True,1.0,0.0,0.33472816635244923,0.9969406102729012,0.9850000000000001,0.5946180107049217,0.7959664298815031,0.5696180107049218,0.0,0.8546193855109696,0.05045890845906483,0.0,0.12610916179913154,0.22822860920648458,0.7040801380747996,0.0,1.0,0.8653714023350143,0.6673669229528857,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN""]",98
MESSIER_061_branch_0029,MESSIER 061,185.47579199298875,4.4672425069343475,4,0,4,3,3,1,370.99293655092333,16.771276338215944,11.612894064407271,5.6569081011393845,-1.4368906077915296,-1.877592236615442,0.3509269018763611,0.75,0.25,1.372131354448849,2.0706001459673136,0.0,0.0,62.06444913401813,0.14749157034518648,183.5,0.868,0.004,0.15103359684690676,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0125"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0329"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0183"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0394""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,4,0,4,0,0.75,0.75,0.0,0.0,-4.413332970081759,587.2486601605433,5.243320977851726,5.548252243950526,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,370.96410550925793,0.5,0.0,0.0,0.75,0.0,0.0,4.0,0.0,8,0.0,0.0,1.0,0.6051682521474631,1.0,0.0,0.569721747900211,0.6666666666666667,0.5,1.0,0.0,0.9332906111850122,0.7495469889536615,0.8908699513081679,1.0,0.8687714285714285,0.003892857142857143,0.0,0.0,0.0,0.0,1.0,4.395527787930876e-05,True,0.75,0.0,0.6625414886406525,0.7622118048402006,0.7598528571428572,0.6000065932916819,0.6833333333333333,0.6250065932916818,0.0,0.40289103390833303,0.18566822927396992,0.05,0.22975654748057703,0.2383303663520765,0.6416264966329429,0.55,0.0,0.8642492307929363,0.6665704524746874,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,HIGH,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""PERSISTENT_FADE_SUPPORT""]",99
NGC_1365_branch_0031,NGC 1365,53.43104259006454,-36.16857941836129,1,0,1,1,1,1,467.4778328819448,22.12907542883248,7.268795756073105,7.268795756073105,0.3290393649294847,0.3290393649294847,0.3290393649294847,0.0,1.0,17.16284614918605,6.704847764863801,0.0,0.0,269.09106265351886,0.09648647283960143,262.0,0.95,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""NGC_1365_jw01995-o006_t006_nircam_clear-f115w_jw05398-c1024_t000_nircam_clear-f115w_fade_0013""]","[""NGC 1365::jw01995-o006_t006_nircam_clear-f115w::jw05398-c1024_t000_nircam_clear-f115w""]",1,1,0,0,0,1.0,0.0,1.0,0.0,0.3290393648910456,0.0,22.129075431266163,22.129075431266163,0.09648647283960143,262.0,0.95,0.0,467.4778328819448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.4916479259101296,0.6709606350705153,0.0,0.8900854545732627,0.0,1.0,0.6709606351089543,1.0,1.0,1.0,0.9830033904050065,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13078673803281154,True,1.0,0.0,0.34278865910355494,0.9969406102729012,0.9850000000000001,0.5946180107049217,0.781030552426149,0.5696180107049218,0.0,0.8516322100198987,0.05045890845906483,0.0,0.12490008788646567,0.23121578469755544,0.7031649885380792,0.0,1.0,0.8639548246371185,0.6663614952850635,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN""]",100
MESSIER_061_branch_0145,MESSIER 061,185.48161192020999,4.481344774455516,2,0,2,2,2,1,370.97516549768625,9.033613623021811,6.778837158638441,6.621220563538623,0.36979001709016235,0.320812001099659,0.41876803308066574,0.0,1.0,4.403167735358689,2.2509641475791975,0.0,0.0,71.5,0.18244205127519908,190.0,0.8836309523809525,0.0017857142857142857,0.02339989230165728,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0341"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0394""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m""]",8,4,0,4,0,0.5,0.0,0.5,0.0,0.45068538392215945,0.12948437550971398,8.030894331078425,21.273577685855344,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,370.96410550925793,1.0,0.0,0.0,0.5,0.0,0.0,4.0,0.0,8,0.0,0.0,0.5,0.47473951035473255,0.6302099829098377,0.0,0.7175738864301577,0.6666666666666667,0.5,0.5493146160778406,0.913677082993524,0.8875789992941474,0.7495469889536615,0.8908699513081679,0.15493170254944189,0.8773684523809524,0.0027857142857142855,0.0,0.0,0.0,0.0,0.5,1.6862955678374824e-05,True,0.5,0.0,0.5023459382820611,0.8444211235401043,0.9453888094558477,0.5000025294433518,0.68790425779072,0.45000252944335184,0.0,0.5970241864764412,0.046576586851400634,0.1,0.13764558674163072,0.2974180101923477,0.6104038195002393,0.275,0.0,0.8636722766219302,0.6661609545082459,0.75,0.6826919198678586,True,INTERMEDIATE_BRANCH_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""PARTIAL_SUPPRESSION_PATTERN""]",101
MESSIER_061_branch_0017,MESSIER 061,185.47953676787577,4.481809768983773,4,0,4,4,4,1,370.99293655092333,48.029265244886126,20.560032353712113,8.760493919644217,-0.03525509914444798,-0.23273460127964737,0.39563637362221643,0.5,0.5,4.2455489226309595,1.0216231719135236,0.0,0.0,74.0,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,0.018175926441938654,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0047"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0026"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0055"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0081""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,8,0,0,0,0.625,0.375,0.25,0.375,0.2614834056030214,2.646682443043929,7.010396044494893,48.66047762359716,0.21618653527364795,168.0,0.9024621212121212,0.0037857142857142855,470.01706717592606,0.0,1.0,0.0,0.875,0.5,0.0,4.0,4.0,8,0.0,0.0,1.0,0.7435738817950597,1.0,0.0,0.7129513662737792,1.0,1.0,0.7385165943969786,0.0,0.8875789992941474,0.6512240205386592,0.8555844591755297,0.12034359785765048,0.8844508116883116,0.0037857142857142855,0.0,0.0,0.0,0.0,1.0,4.395527787930876e-05,True,0.875,0.0,0.7680138781809459,0.8146898763630437,0.7645781006493506,0.8500065932916818,0.5797439826552749,0.2375065932916819,0.625,0.46242097092500567,0.04584805822419102,0.15,0.13957594907126522,0.49279823648768817,0.5631173675981468,0.55,0.0,0.8621568489981658,0.6650853672928194,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""DETECTOR_SIGNAL_STRONG"", ""LONG_BASELINE_SUPPORT"", ""MIR_FADE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""REBRIGHTENING_OR_RETURN""]",102
MESSIER_066_branch_0268,MESSIER 066,170.06487000403948,12.99124149968657,1,0,1,1,1,1,2173.7849484100007,5.5965098307447105,4.923440000611227,4.923440000611227,0.2017625796065951,0.2017625796065951,0.2017625796065951,0.0,1.0,4.486015096520449,0.9859123225634406,0.0,0.0,467.4569498895059,0.13740214208677143,249.0,0.9609929078014184,0.0035460992907801418,0.0,"[""REGISTRATION_OK""]",[],"[""MESSIER_066_hst_13477_03_wfc3_uvis_f555w_ic8503_hst_15654_22_wfc3_uvis_f555w_idxr22_fade_0465""]","[""MESSIER 066::hst_13477_03_wfc3_uvis_f555w_ic8503::hst_15654_22_wfc3_uvis_f555w_idxr22""]",6,4,2,0,0,0.75,0.25,0.5,0.0,0.13236874001012136,0.6058780593084026,4.129805995010292,5.596509831168625,0.13668486644349775,232.0,0.9245002100476931,0.0070921985815602835,2173.7849484100007,0.5,0.0,0.6666666666666666,1.0,0.0,3.0,1.0,0.0,6,0.0,0.0,0.0,0.3972547366954492,0.7982374203934048,0.0,0.719937648498285,0.6666666666666667,0.6666666666666666,0.8676312599898787,0.5960812937943982,0.9464865391515813,0.8828719566483398,0.9481345112528633,0.0,0.9445711938122421,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,1.0,True,1.0,0.0,0.40114442084502766,0.9353927063307147,0.9015237871153182,0.6333333333333333,0.7707810944897839,0.6250000000000001,0.0,0.6926954895310282,0.009691094050392795,0.0,0.12680603050671602,0.21251044776870986,0.7493913692902826,0.0,1.0,0.861438743564787,0.664575686057399,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",103
NGC_1365_branch_0032,NGC 1365,53.430873388369186,-36.16785474103348,1,0,1,1,1,1,467.4778328819448,18.06047199489128,7.14812830720305,7.14812830720305,0.3447893968301879,0.3447893968301879,0.3447893968301879,0.0,1.0,14.004035863067074,5.410360452902145,0.0,0.0,198.97989848223364,0.09648647283960143,262.0,0.95,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""NGC_1365_jw01995-o006_t006_nircam_clear-f115w_jw05398-c1024_t000_nircam_clear-f115w_fade_0016""]","[""NGC 1365::jw01995-o006_t006_nircam_clear-f115w::jw05398-c1024_t000_nircam_clear-f115w""]",1,1,0,0,0,1.0,0.0,1.0,0.0,0.3447893968174529,0.0,18.060471995671595,18.060471995671595,0.09648647283960143,262.0,0.95,0.0,467.4778328819448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.4875919240786047,0.6552106031698122,0.0,0.8642926698471786,0.0,1.0,0.6552106031825471,1.0,1.0,1.0,0.9830033904050065,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13078673803281154,True,1.0,0.0,0.3361519849009918,0.9969406102729012,0.9850000000000001,0.5946180107049217,0.7772505447638113,0.5696180107049218,0.0,0.8508762084874311,0.05045890845906483,0.0,0.12589558901685016,0.23197178623002296,0.7010245188342945,0.0,1.0,0.8611017788882971,0.6643365226078226,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN""]",104
NGC_1365_branch_0029,NGC 1365,53.42939071375794,-36.16692712545051,1,0,1,1,1,1,467.4778328819448,7.463090740348714,7.463090740348714,7.463090740348714,0.28574907745407285,0.28574907745407285,0.28574907745407285,0.0,1.0,3.7590968818222086,1.2854975883440298,0.0,0.0,157.48650735856708,0.09648647283960143,262.0,0.95,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""NGC_1365_jw01995-o006_t006_nircam_clear-f115w_jw05398-c1024_t000_nircam_clear-f115w_fade_0029""]","[""NGC 1365::jw01995-o006_t006_nircam_clear-f115w::jw05398-c1024_t000_nircam_clear-f115w""]",1,1,0,0,0,1.0,0.0,1.0,0.0,0.28574907745626554,0.0,7.463090740507843,7.463090740507843,0.09648647283960143,262.0,0.95,0.0,467.4778328819448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.49803936844608787,0.7142509225459271,0.0,0.6975198803395329,0.0,1.0,0.7142509225437345,1.0,1.0,1.0,0.9830033904050065,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13078673803281154,True,1.0,0.0,0.3228139171179505,0.9969406102729012,0.9850000000000001,0.5946180107049217,0.7914202214104963,0.5696180107049218,0.0,0.8537101438167682,0.05045890845906483,0.0,0.12789629918430634,0.22913785090068595,0.7006406857184287,0.0,1.0,0.8608095035623442,0.6641290777922144,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN""]",105
MESSIER_061_branch_0130,MESSIER 061,185.47565238046494,4.4752171905182605,2,0,2,2,2,2,470.00084677083214,11.40121904989867,8.153603445776474,7.37894367739049,0.1657586073870905,0.10309528461046859,0.2284219301637124,0.0,1.0,6.650336638503687,0.8167249054827845,0.0,0.0,60.61574786134195,0.21618653527364795,186.5,0.8010144362075693,0.010220699248502944,0.09559541664157054,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o013_t013_miri_f770w_jw03295-o007_t004_miri_f770w_fade_0531"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0162""]","[""MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w""]",8,8,0,0,0,0.5,0.125,0.25,0.5,0.4549997650493576,0.7195285443914621,2.919907184456318,10.740446265665122,0.21618653527364795,168.0,0.9024621212121212,0.0037857142857142855,470.01706717592606,1.0,0.0,0.0,0.25,1.0,0.0,4.0,4.0,8,0.0,0.0,0.5,0.5194799379104247,0.8342413926129095,0.0,0.7698620321741572,1.0,1.0,0.5450002349506424,0.5203143037390252,0.8434447065763035,0.6512240205386592,0.8555844591755297,0.6329414026898239,0.8466658944596177,0.007003206767108614,0.0,0.0,0.0,0.0,0.5,0.13383096892623556,True,1.0,0.0,0.5933440342328501,0.7346417368416885,0.8566619877322686,0.7700746453389353,0.5848629171359592,0.5075746453389354,0.3,0.4826395023585128,0.1347449498772203,0.06,0.20337287739503018,0.34399382617028723,0.6071716015271698,0.275,0.0,0.8588425615926727,0.6627330245575446,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""LONG_BASELINE_SUPPORT"", ""MIR_FADE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION""]",106
NGC_1365_branch_0026,NGC 1365,53.42191355072725,-36.171473124771204,1,0,1,1,1,1,467.4778328819448,11.411814398084793,8.161212737167588,8.161212737167588,0.34766069237632663,0.34766069237632663,0.34766069237632663,0.0,1.0,5.604470106678866,2.2735037554359314,0.0,0.0,103.09219175087898,0.09648647283960143,262.0,0.95,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""NGC_1365_jw01995-o006_t006_nircam_clear-f115w_jw05398-c1024_t000_nircam_clear-f115w_fade_0070""]","[""NGC 1365::jw01995-o006_t006_nircam_clear-f115w::jw05398-c1024_t000_nircam_clear-f115w""]",1,1,0,0,0,1.0,0.0,1.0,0.0,0.34766069269810024,0.0,11.411814397383248,11.411814397383248,0.09648647283960143,262.0,0.95,0.0,467.4778328819448,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0.5,0.0,0.0,0.5197059504537492,0.6523393076236734,0.0,0.7481649228276654,0.0,1.0,0.6523393073018997,1.0,1.0,1.0,0.9830033904050065,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.13078673803281154,True,1.0,0.0,0.3285414722377638,0.9969406102729012,0.9850000000000001,0.5946180107049217,0.7765614337524559,0.5696180107049218,0.0,0.8507383862851601,0.05045890845906483,0.0,0.12703716591633435,0.23210960843229406,0.6992261660663404,0.0,1.0,0.8587414787447802,0.6626612801751756,0.75,0.6826919198678586,True,VARIABLE_OR_UNRESOLVED,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN""]",107
