cluster_id,galaxy_name,ra_deg,dec_deg,n_members,n_pass_members,n_review_members,n_support_pairs,n_support_filters,n_support_instruments,detection_baseline_span_days,member_diff_sigma_max,member_diff_sigma_minmax,member_diff_sigma_median,member_ratio_median,member_ratio_min,member_ratio_max,member_severe_fraction,member_partial_fraction,member_pre_snr_median,member_post_snr_median,member_blend_risk_median,member_crowding_median,member_edge_distance_median,member_registration_residual_median,member_registration_matches_median,member_pair_stable_fraction_median,member_pair_extreme_fade_fraction_median,member_centroid_scatter_arcsec,member_reason_codes_json,member_warning_flags_json,member_candidate_ids_json,member_pair_ids_json,forced_n_pairs_considered,forced_n_pairs_measured,forced_n_no_coverage,forced_n_masked_or_edge,forced_n_pair_prep_failed,forced_positive_fraction,forced_severe_fraction,forced_partial_fraction,forced_return_fraction,forced_ratio_median,forced_ratio_iqr,forced_diff_sigma_median,forced_diff_sigma_max,forced_registration_residual_median,forced_registration_matches_median,forced_pair_stable_fraction_median,forced_pair_extreme_fade_fraction_median,forced_baseline_span_days,forced_late_fade_fraction,forced_late_return_fraction,optical_fade_support,nir_fade_support,mir_fade_support,optical_measured_pairs,nir_measured_pairs,mir_measured_pairs,n_pairs_selected_galaxy,pair_failure_fraction_galaxy,pair_skip_fraction_galaxy,support_pair_score,member_signal_score,member_ratio_loss_score,pass_fraction,member_pre_snr_score,forced_measurement_score,measured_fraction_score,forced_ratio_loss_score,ratio_consistency_score,member_reg_score,forced_reg_score,anchor_score,cluster_scatter_penalty,pair_stability_score,pair_extreme_penalty,warning_penalty,blend_penalty,crowding_penalty,edge_penalty,filter_diversity_score,baseline_span_score,has_ir_coverage,multi_band_export_support,dust_bias_score,detector_confidence,registration_confidence,subtraction_cleanliness,coverage_completeness,forced_photometry_coherence,fade_persistence,rebrightening_penalty,partial_branch_score,artifact_penalty,dust_survivor_score,systematic_risk,unresolved_variability_score,export_failure_score,branch_rank_raw,branch_rank_score,benchmark_recovery_fraction,benchmark_median_recovered_sep_arcsec,benchmark_guardrail_pass,branch_class,branch_confidence,reason_codes_json,branch_rank
MESSIER_101_branch_0053,MESSIER 101,210.75173822228814,54.3154006635133,1,0,1,1,1,1,851.3008862037022,51.13603599003602,42.38687894884502,42.38687894884502,0.4507442922853379,0.4507442922853379,0.4507442922853379,0.0,1.0,20.51792194974746,11.079827267941566,0.0,0.0,435.5157861662422,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0167""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.468591949384966,0.0,51.13603599010124,51.13603599010124,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.9188702516163227,0.549255707714662,0.0,0.9127271317617457,0.0,0.14285714285714285,0.531408050615034,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.45097615382497425,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7475379321476082,0.6204697988407347,0.0,0.8127798740677237,0.014284851273658278,0.1,0.09656156169761111,0.3081113612350049,0.6842959923572106,1.0528722203305336,0.8511748530606718,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",102
MESSIER_101_branch_0049,MESSIER 101,210.74722017178726,54.311316988500366,1,0,1,1,1,1,851.3008862037022,65.91162750025492,46.652436128812674,46.652436128812674,0.4839778000079764,0.4839778000079764,0.4839778000079764,0.0,1.0,28.960106379204795,15.31268225100637,0.0,0.0,456.13265614292516,0.10520263294672516,278.0,0.91,0.0,0.003073585126505738,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0186""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.48397779997679874,0.0,65.91162750282462,65.91162750282462,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.9421028084509078,0.5160221999920236,0.0,0.9564275354995604,0.0,0.14285714285714285,0.5160222000232013,1.0,0.9886001646502856,0.9746032941279463,1.0,0.02035034052470615,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.45961130533523553,0.9856589506459801,0.9730000000000001,0.27314837026930616,0.7438453280055684,0.6204697988407347,0.0,0.8117971491530193,0.01770370848180891,0.1,0.09729318288733266,0.30884988206341285,0.6846836687644522,1.0523901684993133,0.8507865437941401,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",103
MESSIER_101_branch_0067,MESSIER 101,210.7509539482088,54.324656827352484,1,0,1,1,1,1,851.3008862037022,30.186075250151603,30.186075250151603,30.186075250151603,0.3789097756967735,0.3789097756967735,0.3789097756967735,0.0,1.0,11.768399382539025,5.3153175856110515,0.0,0.0,247.34186867572583,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0183""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.378909775694073,0.0,30.186075250175776,30.186075250175776,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.8366219972732543,0.6210902243032266,0.0,0.8422373703544782,0.0,0.14285714285714285,0.621090224305927,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.4266982180025254,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7690616538334225,0.6204697988407347,0.0,0.8170846184048866,0.014284851273658278,0.1,0.10020325207097844,0.303806616897842,0.6828291163797184,1.0521341930704657,0.8505803468157481,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",104
MESSIER_061_branch_0033,MESSIER 061,185.47095223731526,4.461866939399923,3,1,2,3,3,1,370.9929358101872,16.830232588596722,12.421482744300516,8.467261969862225,-0.17147607927703398,-0.22476520727309238,-0.07756945362275838,1.0,0.0,5.699988921855259,0.5518184008421174,0.0,0.0,68.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,0.017112997733483057,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0046"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0066"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0021""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]",8,2,0,4,2,1.0,0.5,0.5,0.0,0.13195390869545204,0.21146983207931402,8.871488045432283,13.60378479785457,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,370.96410550925793,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,8,0.0,0.0,1.0,0.6214773224436269,1.0,0.3333333333333333,0.7503079309722533,0.3868528072345416,0.25,0.868046091304548,0.859020111947124,0.9048421794514804,0.693464019913847,0.9070075711313205,0.11330590074491455,0.8185389610389611,0.005642998306041784,0.0,0.0,0.0,0.0,1.0,4.3954148639542446e-05,True,1.0,0.0,0.6932161536331667,0.8438682956597469,0.9162371110399048,0.475006593122296,0.8542944773153521,0.700006593122296,0.0,0.6264989117048214,0.04041564076277515,0.0,0.11218353395834348,0.2203881376318964,0.7574550116265428,1.0515468227829403,0.8501071999241492,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",105
MESSIER_101_branch_0051,MESSIER 101,210.75769596484034,54.32881777369349,1,0,1,1,1,1,851.3008862037022,47.58116127212288,44.17980962518001,44.17980962518001,0.49072684823567625,0.49072684823567625,0.49072684823567625,0.0,1.0,22.778437839156773,13.22002197604774,0.0,0.0,44.10215414239989,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0025""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.49072684819179097,0.0,47.58116127042477,47.58116127042477,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.9289082075494947,0.5092731517643238,0.0,0.9259804799162481,0.0,0.14285714285714285,0.509273151808209,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.45084434351385216,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7422255564339703,0.6204697988407347,0.0,0.8117173989249961,0.014284851273658278,0.1,0.09658133324427942,0.3091738363777325,0.6833107664603089,1.0512937359091312,0.8499033297758108,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",106
MESSIER_101_branch_0060,MESSIER 101,210.74413989097596,54.304149486874216,1,0,1,1,1,1,851.3008862037022,71.05585671805254,38.65992508797853,38.65992508797853,0.4935784909821611,0.4935784909821611,0.4935784909821611,0.0,1.0,39.84868611668887,23.31653982139727,0.0,0.0,503.0,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0182""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.49357849101035384,0.0,71.05585672050947,71.05585672050947,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.8965707575726775,0.5064215090178389,0.0,0.9969006544738481,0.0,0.14285714285714285,0.5064215089896462,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.45137648482882914,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7415411621575151,0.6204697988407347,0.0,0.811580520069705,0.014284851273658278,0.1,0.09650151204703289,0.3093107152330235,0.6833046465798419,1.051248252197015,0.8498666910872984,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",107
MESSIER_101_branch_0063,MESSIER 101,210.74993558669883,54.32026017110718,1,0,1,1,1,1,851.3008862037022,37.74596024052034,37.55023996301141,37.55023996301141,0.4465933333558387,0.4465933333558387,0.4465933333558387,0.0,1.0,16.60526426845702,9.494445704635162,0.0,0.0,238.24777018893587,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0072""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.4641198557227012,0.0,37.745960238729246,37.745960238729246,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.8895142788144289,0.5534066666441613,0.0,0.8858973674196995,0.0,0.14285714285714285,0.5358801442772988,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.4394984295040974,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7486112346265518,0.6204697988407347,0.0,0.8129945345635123,0.014284851273658278,0.1,0.09828322034574265,0.30789670073921616,0.6819640874528275,1.0498836323071752,0.8487674430102259,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",108
MESSIER_101_branch_0059,MESSIER 101,210.76590498966564,54.30122893026191,1,0,1,1,1,1,851.3008862037022,50.61223405267983,39.352029331266635,39.352029331266635,0.46345328256723156,0.46345328256723156,0.46345328256723156,0.0,1.0,16.614479301985337,7.875122785972827,0.0,0.0,164.76953601925328,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0123""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.4839653285850393,0.0,50.61223405210558,50.61223405210558,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.9008700029084767,0.5365467174327685,0.0,0.8859677191847716,0.0,0.14285714285714285,0.5160346714149606,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.4406646875921738,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7438483211395907,0.6204697988407347,0.0,0.8120419518661202,0.014284851273658278,0.1,0.09810828163253117,0.3088492834366084,0.6813633398045513,1.0488376865962785,0.847924897902987,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",109
MESSIER_066_branch_0042,MESSIER 066,170.08035992451263,13.000619507179064,1,0,1,1,1,1,708.0771597106504,81.41264976526953,41.29579308936763,41.29579308936763,0.3579137467799336,0.3579137467799336,0.3579137467799336,0.0,1.0,47.23854134568218,16.621953095727115,0.0,0.0,161.4465855941215,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_066_jw02107-o029_t011_nircam_clear-f335m_jw04793-o011_t011_nircam_clear-f335m_fade_0010""]","[""MESSIER 066::jw02107-o029_t011_nircam_clear-f335m::jw04793-o011_t011_nircam_clear-f335m""]",6,1,3,2,0,1.0,0.0,1.0,0.0,0.35791374677020493,0.0,81.41264976508434,81.41264976508434,0.12267200350079889,206.0,0.9163763066202091,0.003484320557491289,708.0771597106504,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,6,0.0,0.0,0.0,0.9125516862797076,0.6420862532200664,0.0,1.0,0.0,0.16666666666666666,0.6420862532297951,1.0,0.9657520359408522,0.9237019269801447,0.9140529829116094,0.0,0.9163763066202091,0.003484320557491289,0.0,0.0,0.0,0.0,0.0,0.36561309438482853,True,0.5,0.0,0.47256482254472615,0.9487819315736881,0.9742160278745646,0.28817529749105764,0.7741007007751509,0.6048419641577243,0.0,0.8112052826552991,0.00768271026394679,0.1,0.0979729043474166,0.30216764264066054,0.6815074161546529,1.04858251465873,0.8477193481643663,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",110
MESSIER_101_branch_0065,MESSIER 101,210.75322311698073,54.32276176829113,1,0,1,1,1,1,851.3008862037022,34.49988171088828,34.49988171088828,34.49988171088828,0.4571897120128048,0.4571897120128048,0.4571897120128048,0.0,1.0,18.488058369751638,10.659215361053501,0.0,0.0,457.0,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0313""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.4660504742367202,0.0,34.49988171170387,34.49988171170387,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.8689862954469979,0.5428102879871952,0.0,0.8995171413763603,0.0,0.14285714285714285,0.5339495257632798,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.4343857970763133,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7481478861831873,0.6204697988407347,0.0,0.8129018648748395,0.014284851273658278,0.1,0.09905011520991025,0.30798937042788904,0.6807559055989094,1.0482793794356118,0.8474751623558591,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",111
MESSIER_101_branch_0066,MESSIER 101,210.7684498993915,54.30275267598181,1,0,1,1,1,1,851.3008862037022,46.60026181724596,31.005648500954642,31.005648500954642,0.4453355047135601,0.4453355047135601,0.4453355047135601,0.0,1.0,21.308120244788167,10.654222114705892,0.0,0.0,64.40496875241847,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0430""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.45259128919695857,0.0,46.600261816706464,46.600261816706464,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.8431126973207201,0.5546644952864399,0.0,0.9175191155302507,0.0,0.14285714285714285,0.5474087108030414,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.43108397085840955,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.75137809059273,0.6204697988407347,0.0,0.813547905756748,0.014284851273658278,0.1,0.09954538914259581,0.30734332954598054,0.6806109406246883,1.0482668636767318,0.8474650804832553,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",112
MESSIER_061_branch_0040,MESSIER 061,185.4810434704395,4.4778081315942355,3,0,3,3,3,1,370.99293655092333,35.87658718635075,21.653160464762564,12.923830402370927,0.383693312193399,0.3765332314644952,0.4282606345400436,0.0,1.0,9.640395746192407,3.973941243163053,0.0,0.0,22.0,0.19564124561384397,191.0,0.8714285714285714,0.0035714285714285713,0.03517878969512636,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0028"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0032"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0082""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m""]",8,2,0,4,2,1.0,0.0,1.0,0.0,0.3542801986154468,0.0056256707248409366,29.70659365516986,41.59838324809081,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,370.96410550925793,1.0,0.0,0.0,0.75,0.0,0.0,2.0,0.0,8,0.0,0.0,1.0,0.7561252319463113,0.616306687806601,0.0,0.8169449185651556,0.3868528072345416,0.25,0.6457198013845532,0.9962495528501061,0.8703158191368144,0.693464019913847,0.9070075711313205,0.23292029342838788,0.8185389610389611,0.005642998306041784,0.0,0.0,0.0,0.5294117647058824,1.0,4.395527787930876e-05,True,0.75,0.0,0.654203549093717,0.8150134972055704,0.8642712345146188,0.47500659329168193,0.8283820559151498,0.5500065932916819,0.0,0.8184309476612333,0.11562719590401087,0.05,0.1680447594487095,0.25557062183571316,0.690472871312901,1.04748975077466,0.8468390894145108,0.75,0.6826919198678586,True,STRONG_EXPORT_FAILURE_LIKE,MEDIUM,"[""BENCHMARK_GUARDRAIL_OK"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""MULTI_PAIR_LOCALIZATION"", ""PARTIAL_SUPPRESSION_PATTERN""]",113
MESSIER_101_branch_0071,MESSIER 101,210.75175841252135,54.316853125131246,1,0,1,1,1,1,851.3008862037022,49.208385728597314,25.18664373000942,25.18664373000942,0.42542230309422585,0.42542230309422585,0.42542230309422585,0.0,1.0,22.31852989398967,10.546654166406666,0.0,0.0,361.0,0.10520263294672516,278.0,0.91,0.0,0.0,"[""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_101_jw02452-o002_t002_nircam_clear-f200w_jw05398-c1144_t000_nircam_clear-f200w_fade_0344""]","[""MESSIER 101::jw02452-o002_t002_nircam_clear-f200w::jw05398-c1144_t000_nircam_clear-f200w""]",7,1,6,0,0,1.0,0.0,1.0,0.0,0.4199555775459097,0.0,49.20838573023739,49.20838573023739,0.10520263294672516,278.0,0.91,0.0,851.3008862037022,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,8,0.125,0.0,0.0,0.7927507958379697,0.5745776969057741,0.0,0.9233939770113203,0.0,0.14285714285714285,0.5800444224540904,1.0,0.9886001646502856,0.9746032941279463,1.0,0.0,0.9100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.46979865893823136,True,0.5,0.0,0.42019470324490926,0.9881009915089448,0.9730000000000001,0.27314837026930616,0.7592106613889817,0.6204697988407347,0.0,0.8151144199159984,0.014284851273658278,0.1,0.10117877928462085,0.3057768153867302,0.6796251644930436,1.0474076447687635,0.8467729502135731,0.75,0.6826919198678586,True,INTERMEDIATE_BRANCH_LIKE,LOW,"[""BENCHMARK_GUARDRAIL_OK"", ""COVERAGE_LIMITED"", ""FORCED_COHERENCE_STRONG"", ""LONG_BASELINE_SUPPORT"", ""PARTIAL_SUPPRESSION_PATTERN"", ""PERSISTENT_FADE_SUPPORT""]",114
