candidate_id,galaxy_name,obsid,obs_id,obs_collection,instrument_name,filter_name,filter_central_um,t_min,t_max,stage,native_flux,native_err,flux_jy,err_jy,snr,pixel_scale_arcsec,radius_pix,x_pix,y_pix,product_path,status,error
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24829502,j9o423020,HST,ACS/WFC,F555W,0.555,54118.61464494213,54118.67626512732,window,0.15474845293048334,0.12202896010568129,2.9437616567137268e-08,2.3213425851121473e-08,1.2681289162545173,0.04999999999999894,4.320000000000091,599.813116766327,599.8493528213396,/home/primary/SUPERNOVA/data/cache/mast_products/HST/j9o423020/j9o423020_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26305405,hst_10918_12_acs_wfc_f814w_j9o412,HST,ACS/WFC,F814W,0.814,54121.72470272,54121.74579115,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26305400,hst_10918_12_acs_wfc_f555w_j9o412,HST,ACS/WFC,F555W,0.555,54121.73021198,54121.75511967,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24829503,j9o424010,HST,ACS/WFC,F814W,0.814,54123.78838306713,54123.80945975694,window,0.7163567640857975,0.24160570948127288,1.103339752675911e-07,3.7212349643177e-08,2.9649827631301204,0.04999999999999927,4.3200000000000625,599.6289970293918,599.1224946739283,/home/primary/SUPERNOVA/data/cache/mast_products/HST/j9o424010/j9o424010_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26402394,hst_10918_24_acs_wfc_f555w_j9o424,HST,ACS/WFC,F555W,0.555,54123.79389235,54123.81880041,window,0.04197222536031209,0.13626476703433835,7.984537210098161e-09,2.5922168612003803e-08,0.3080196464118652,0.04999999999999824,4.320000000000152,599.0210283017097,599.5496776181392,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_10918_24_acs_wfc_f555w_j9o424/hst_10918_24_acs_wfc_f555w_j9o424_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24904543,n9wu60010,HST,NICMOS/NIC3,F187N,1.87,54156.054336608795,54156.131488969906,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24904544,n9wu60020,HST,NICMOS/NIC3,F190N,1.9,54156.056431516205,54156.13446759,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24904603,n9wua6010,HST,NICMOS/NIC3,F187N,1.87,54250.269964467596,54250.29785763889,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24904604,n9wua6020,HST,NICMOS/NIC3,F190N,1.9,54250.272059375,54250.30079861,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,208106631,hst_11297_64_wfpc2_pc_f814w_ua3064,HST,WFPC2/PC,F814W,0.814,54470.14742125,54470.15772218,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,208106617,hst_11297_64_wfpc2_pc_f555w_ua3064,HST,WFPC2/PC,F555W,0.555,54470.18700459,54470.20043051,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,208103354,hst_11297_63_wfpc2_pc_f814w_ua3063,HST,WFPC2/PC,F814W,0.814,54530.0265891,54530.03689003,window,0.02055347148246746,0.005560654143526028,1.0741388357659397e-07,2.9060368575299393e-08,3.6962326647120767,0.045549,4.742145820983994,657.6763223070418,657.7141775268215,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_11297_63_wfpc2_pc_f814w_ua3063/hst_11297_63_wfpc2_pc_f814w_ua3063_drz.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,208103685,hst_11297_63_wfpc2_pc_f555w_ua3063,HST,WFPC2/PC,F555W,0.555,54530.04117244,54530.05459836,window,-0.004893440142599084,0.005718790344058952,-1.6627206899366282e-08,1.943162836242682e-08,-0.8556774856561588,0.045531999999998456,4.743916366511625,658.057841281139,657.9643722811873,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_11297_63_wfpc2_pc_f555w_ua3063/hst_11297_63_wfpc2_pc_f555w_ua3063_drz.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,83202997,hst_skycell-p2381x08y12_wfc3_uvis_f469n_all,HST,WFC3/UVIS,F469N,0.469,55252.72086839,55467.09878999,window,0.02441465977350378,0.011398561450663144,1.6649880620704121e-07,7.77339062522046e-08,2.141907106364144,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y12_wfc3_uvis_f469n_all/hst_skycell-p2381x08y12_wfc3_uvis_f469n_all_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,87487504,hst_skycell-p2381x08y13_wfc3_uvis_f469n_all,HST,WFC3/UVIS,F469N,0.469,55289.94019844,55297.47952713,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y13_wfc3_uvis_f469n_all/hst_skycell-p2381x08y13_wfc3_uvis_f469n_all_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24796264,ib3p07010,HST,WFC3/UVIS,F469N,0.469,55291.58604325231,55291.688172685186,window,0.02640364324128555,0.010856250218879432,1.8005767283191654e-07,7.40333874469227e-08,2.4321144694480803,0.039620000869035416,5.3999999999999995,756.7491683925705,756.1909914049147,/home/primary/SUPERNOVA/data/cache/mast_products/HST/ib3p07010/ib3p07010_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24796267,ib3p10010,HST,WFC3/UVIS,F469N,0.469,55293.18720065972,55293.39886712963,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24796273,ib3p16010,HST,WFC3/UVIS,F469N,0.469,55294.18567288195,55294.39718896991,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26512012,hst_11635_06_wfc3_uvis_f469n_ib3p06,HST,WFC3/UVIS,F469N,0.469,55295.78083474,55295.88112416,window,,,,,,0.03962000086903494,5.3999999999999995,756.2771797407277,756.5936353268849,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_11635_06_wfc3_uvis_f469n_ib3p06/hst_11635_06_wfc3_uvis_f469n_ib3p06_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26511075,hst_11635_05_wfc3_uvis_f469n_ib3p05,HST,WFC3/UVIS,F469N,0.469,55297.32290659,55297.47952713,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24796269,ib3p12010,HST,WFC3/UVIS,F469N,0.469,55358.39317407407,55358.476472766204,window,,,,,,0.03962000086903471,5.3999999999999995,756.1282207160143,756.941520040808,/home/primary/SUPERNOVA/data/cache/mast_products/HST/ib3p12010/ib3p12010_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,83207719,hst_skycell-p2381x08y12_wfc3_ir_f160w_all,HST,WFC3/IR,F160W,1.6,55817.661963,60144.40866679,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y12_wfc3_ir_f160w_all/hst_skycell-p2381x08y12_wfc3_ir_f160w_all_drz.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,83201927,hst_skycell-p2381x08y12_wfc3_ir_f110w_all,HST,WFC3/IR,F110W,1.1,55817.67640744,59810.05330823,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y12_wfc3_ir_f110w_all/hst_skycell-p2381x08y12_wfc3_ir_f110w_all_drz.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,83202992,hst_skycell-p2381x08y12_wfc3_uvis_f555w_all,HST,WFC3/UVIS,F555W,0.555,55817.78829987,60007.63741878,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y12_wfc3_uvis_f555w_all/hst_skycell-p2381x08y12_wfc3_uvis_f555w_all_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583640,hst_12880_71_wfc3_ir_f160w_ic1371,HST,WFC3/IR,F160W,1.6,56354.88591075,56354.90277334,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583625,hst_12880_71_wfc3_uvis_f555w_ic1371,HST,WFC3/UVIS,F555W,0.555,56354.90402985,56354.90949297,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,23910356,ic1371q7q,HST,WFC3/UVIS,F814W,0.814,56354.911170949075,56354.9166341088,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24808888,ic1372010,HST,WFC3/IR,F160W,1.6,56361.26631554398,56361.28317855324,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583743,hst_12880_72_wfc3_uvis_f555w_ic1372,HST,WFC3/UVIS,F555W,0.555,56361.28443503,56361.28989779,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583753,hst_12880_72_wfc3_uvis_f814w_ic1372,HST,WFC3/UVIS,F814W,0.814,56361.29157614,56361.2970389,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583702,hst_12880_73_wfc3_ir_f160w_ic1373,HST,WFC3/IR,F160W,1.6,56362.86058668,56362.87744927,window,5.417717649022521,1.7870640163229892,8.286981012272122e-07,2.733506345362113e-07,3.0316304281980107,0.1282500028610217,2.5,233.25351378265248,233.19705583769837,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_12880_73_wfc3_ir_f160w_ic1373/hst_12880_73_wfc3_ir_f160w_ic1373_drz.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583697,hst_12880_73_wfc3_uvis_f555w_ic1373,HST,WFC3/UVIS,F555W,0.555,56362.87870577,56362.8841689,window,0.32545804656534383,0.1186566932105459,5.6428903427060626e-08,2.0573057427258695e-08,2.7428545138018228,0.03962000086903494,5.3999999999999995,756.7095466561077,756.2244897358867,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_12880_73_wfc3_uvis_f555w_ic1373/hst_12880_73_wfc3_uvis_f555w_ic1373_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24837168,jc1373010,HST,ACS/WFC,F555W,0.555,56362.879341747685,56362.889619444446,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583686,hst_12880_73_wfc3_uvis_f814w_ic1373,HST,WFC3/UVIS,F814W,0.814,56362.88584688,56362.89131001,window,0.09384551437522859,0.11386572067017367,3.039210466744764e-08,3.687569857420631e-08,0.8241770554200757,0.03962000086903494,5.3999999999999995,756.7095466561077,756.2244897358867,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_12880_73_wfc3_uvis_f814w_ic1373/hst_12880_73_wfc3_uvis_f814w_ic1373_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583476,hst_12880_74_wfc3_ir_f160w_ic1374,HST,WFC3/IR,F160W,1.6,56369.57118853,56369.58805112,window,4.876388396515374,1.8562900483279865,7.459041812020267e-07,2.839426222818903e-07,2.6269539078268913,0.1282500028610217,2.5,233.18451653690335,233.21699123004697,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_12880_74_wfc3_ir_f160w_ic1374/hst_12880_74_wfc3_ir_f160w_ic1374_drz.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583483,hst_12880_74_wfc3_uvis_f555w_ic1374,HST,WFC3/UVIS,F555W,0.555,56369.58930762,56369.59477038,window,0.19696128157030568,0.5144330982285452,3.415086817268488e-08,8.919690601727654e-08,0.3828705467213202,0.03962000086903494,5.3999999999999995,756.5279362459007,756.9347755105102,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_12880_74_wfc3_uvis_f555w_ic1374/hst_12880_74_wfc3_uvis_f555w_ic1374_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24837169,jc1374010,HST,ACS/WFC,F555W,0.555,56369.58994409722,56369.600220486114,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26583471,hst_12880_74_wfc3_uvis_f814w_ic1374,HST,WFC3/UVIS,F814W,0.814,56369.59644874,56369.60191186,window,10.482666808953319,1.3016835190246852,3.3949064910532286e-06,4.215619849959872e-07,8.05316089183313,0.03962000086903494,5.3999999999999995,756.5279362459007,756.9347755105102,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_12880_74_wfc3_uvis_f814w_ic1374/hst_12880_74_wfc3_uvis_f814w_ic1374_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,87487502,hst_skycell-p2381x08y13_wfc3_uvis_f336w_all,HST,WFC3/UVIS,F336W,0.336,56583.28769219,56584.18158124,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y13_wfc3_uvis_f336w_all/hst_skycell-p2381x08y13_wfc3_uvis_f336w_all_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,87487506,hst_skycell-p2381x08y13_wfc3_uvis_f275w_all,HST,WFC3/UVIS,F275W,0.275,56583.35016885,56584.24386124,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y13_wfc3_uvis_f275w_all/hst_skycell-p2381x08y13_wfc3_uvis_f275w_all_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,25073135,hlsp_legus_hst_uvis_ngc5457-c_f336w_v1_drc,HLSP,WFC3/UVIS,F336W,0.336,56584.018,56584.049,window,0.0,0.0,,,,0.03962000006613472,5.3999999999999995,756.0509107086375,756.7817914784937,/home/primary/SUPERNOVA/data/cache/mast_products/HLSP/hlsp_legus_hst_uvis_ngc5457-c_f336w_v1_drc/hlsp_legus_hst_uvis_ngc5457-c_f336w_v1_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26603770,hst_13364_79_wfc3_uvis_f336w_icdm79,HST,WFC3/UVIS,F336W,0.336,56584.01809737,56584.04879161,window,,,,,,0.03962000086903494,5.3999999999999995,756.1165565428896,756.0024354387865,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_13364_79_wfc3_uvis_f336w_icdm79/hst_13364_79_wfc3_uvis_f336w_icdm79_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24813524,icdm79050,HST,WFC3/UVIS,F275W,0.275,56584.078953668984,56584.111048645835,window,,,,,,0.03962000086903564,5.3999999999999995,756.939126661401,756.5161513024477,/home/primary/SUPERNOVA/data/cache/mast_products/HST/icdm79050/icdm79050_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,25073134,hlsp_legus_hst_uvis_ngc5457-c_f275w_v1_drc,HLSP,WFC3/UVIS,F275W,0.275,56584.079,56584.111,window,0.0,0.0,,,,0.03962000006613472,5.3999999999999995,756.0509107086375,756.7817914784937,/home/primary/SUPERNOVA/data/cache/mast_products/HLSP/hlsp_legus_hst_uvis_ngc5457-c_f275w_v1_drc/hlsp_legus_hst_uvis_ngc5457-c_f275w_v1_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26599047,hst_13361_04_wfc3_uvis_f502n_icae04,HST,WFC3/UVIS,F502N,0.502,56666.77715319,56666.86369261,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24811727,icae04020,HST,WFC3/UVIS,F673N,0.673,56666.78805613426,56666.90480370371,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24811728,icae04030,HST,WFC3/UVIS,F547M,0.547,56666.79902835648,56666.90888927083,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24811717,icae01010,HST,WFC3/UVIS,F657N,0.657,56667.235185763886,56667.44018556713,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26599161,hst_13361_01_wfc3_uvis_f502n_icae01,HST,WFC3/UVIS,F502N,0.502,56667.24511615,56667.45217631,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26599159,hst_13361_01_wfc3_uvis_f673n_icae01,HST,WFC3/UVIS,F673N,0.673,56667.25671356,56667.50363483,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26599163,hst_13361_01_wfc3_uvis_f547m_icae01,HST,WFC3/UVIS,F547M,0.547,56667.29447986,56667.50833372,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,25073143,hlsp_legus_hst_uvis_ngc5457-se_f336w_v1_drc,HLSP,WFC3/UVIS,F336W,0.336,56703.837,56703.868,window,0.0,0.0,,,,0.03961999799706533,5.3999999999999995,756.5654412602148,756.2710529241704,/home/primary/SUPERNOVA/data/cache/mast_products/HLSP/hlsp_legus_hst_uvis_ngc5457-se_f336w_v1_drc/hlsp_legus_hst_uvis_ngc5457-se_f336w_v1_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26607071,hst_13364_64_wfc3_uvis_f336w_icdm64,HST,WFC3/UVIS,F336W,0.336,56703.837455,56703.86790628,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,25073142,hlsp_legus_hst_uvis_ngc5457-se_f275w_v1_drc,HLSP,WFC3/UVIS,F275W,0.275,56703.9,56703.932,window,0.0,0.0,,,,0.03961999799706533,5.3999999999999995,756.5654412602148,756.2710529241704,/home/primary/SUPERNOVA/data/cache/mast_products/HLSP/hlsp_legus_hst_uvis_ngc5457-se_f275w_v1_drc/hlsp_legus_hst_uvis_ngc5457-se_f275w_v1_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26607068,hst_13364_64_wfc3_uvis_f275w_icdm64,HST,WFC3/UVIS,F275W,0.275,56703.90007056,56703.93191109,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24811721,icae02010,HST,WFC3/UVIS,F502N,0.502,56735.84769864583,56735.874075844906,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26599150,hst_13361_02_wfc3_uvis_f673n_icae02,HST,WFC3/UVIS,F673N,0.673,56735.85706198,56735.88343955,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26599040,hst_13361_05_wfc3_uvis_f502n_icae05,HST,WFC3/UVIS,F502N,0.502,56880.14345434,56880.23123228,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26599043,hst_13361_05_wfc3_uvis_f673n_icae05,HST,WFC3/UVIS,F673N,0.673,56880.15435731,56880.24141747,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,24811731,icae05030,HST,WFC3/UVIS,F547M,0.547,56880.16532951389,56880.24550304398,window,,,,,,,,,,,FAILED,Arrays do not overlap.
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,87487552,hst_skycell-p2381x08y13_wfc3_ir_f110w_all,HST,WFC3/IR,F110W,1.1,56922.97740412,58584.25557175,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y13_wfc3_ir_f110w_all/hst_skycell-p2381x08y13_wfc3_ir_f110w_all_drz.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,83203000,hst_skycell-p2381x08y12_wfc3_uvis_f438w_all,HST,WFC3/UVIS,F438W,0.438,56939.06913877,58207.87318053,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y12_wfc3_uvis_f438w_all/hst_skycell-p2381x08y12_wfc3_uvis_f438w_all_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,83202991,hst_skycell-p2381x08y12_wfc3_uvis_f600lp_all,HST,WFC3/UVIS,F600LP,0.6,56939.07806248,58203.76021757,window,,,,,,0.039999999999999786,5.3999999999999995,749.6149724170828,749.5060381201292,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_skycell-p2381x08y12_wfc3_uvis_f600lp_all/hst_skycell-p2381x08y12_wfc3_uvis_f600lp_all_drc.fits,MEASURED,
MESSIER_101_hst_9490_02_acs_wfc_f555w_j8d602_hst_14678_01_acs_wfc_f555w_jd6v01_0003,MESSIER 101,26593129,hst_13361_03_wfc3_uvis_f502n_icae03,HST,WFC3/UVIS,F502N,0.502,56948.67717206,56948.75949815,window,,,,,,0.03962000086903494,5.3999999999999995,756.7639665455781,756.2330187158425,/home/primary/SUPERNOVA/data/cache/mast_products/HST/hst_13361_03_wfc3_uvis_f502n_icae03/hst_13361_03_wfc3_uvis_f502n_icae03_drc.fits,MEASURED,
