cluster_id,galaxy_name,ra_deg,dec_deg,n_members,n_pass_members,n_review_members,n_support_pairs,n_support_filters,n_support_instruments,detection_baseline_span_days,member_diff_sigma_max,member_diff_sigma_minmax,member_diff_sigma_median,member_ratio_median,member_ratio_min,member_ratio_max,member_severe_fraction,member_partial_fraction,member_pre_snr_median,member_post_snr_median,member_blend_risk_median,member_crowding_median,member_edge_distance_median,member_registration_residual_median,member_registration_matches_median,member_pair_stable_fraction_median,member_pair_extreme_fade_fraction_median,member_centroid_scatter_arcsec,member_reason_codes_json,member_warning_flags_json,member_candidate_ids_json,member_pair_ids_json
MESSIER_061_branch_0009,MESSIER 061,185.4753285910164,4.468893389994762,4,2,2,4,4,1,370.99293655092333,37.30652937430195,26.954321540976284,4.15261814071328,-0.022787863197027008,-0.4216889263216338,0.12003882774258626,0.75,0.25,2.506060271259301,1.152769126006996,0.0,0.0,121.5,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,0.010449234113001696,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0250"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0137"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0160"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0277""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0006,MESSIER 061,185.47692134847202,4.470591016130641,4,2,2,4,4,1,370.99293655092333,16.329329729293722,15.406863862388205,11.426552874781283,0.10463960566449979,-0.040551331935726805,0.24989340904019772,0.5,0.5,3.676106690539787,0.38490839708812713,0.0,0.0,76.0,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,0.01720616378026115,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0277"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0142"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0107"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0113""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0035,MESSIER 061,185.4779795368779,4.470244654281815,3,2,1,3,3,1,370.9929358101872,8.932802145464773,7.7200988543095255,5.005289104626204,0.022799191725797953,-0.09291084392923034,0.38605124073634617,0.6666666666666666,0.3333333333333333,3.35941086821215,0.6508962522482096,0.0,0.0,13.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,0.023205058827829035,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0232"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0180"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0302""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0083,MESSIER 061,185.4804780941536,4.483917200029737,2,2,0,2,2,1,370.9818758217589,22.200485627433736,15.54786137921541,10.117794253995367,0.034657946360275534,0.025549077801228084,0.04376681491932298,1.0,0.0,0.6999514619674942,2.022538568741286,0.0,0.0,77.5,0.1342923760065416,182.5,0.8697142857142857,0.0037857142857142855,0.052536888046126114,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0408"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0033""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0005,MESSIER 061,185.4823063037772,4.486796824218005,4,1,3,4,4,1,370.99293655092333,25.889116633113435,25.203094082751253,10.982309573767822,-0.009367633624769077,-0.2962658135341252,0.47238767166243745,0.5,0.5,2.165753624486323,0.3844364562004205,0.0,0.0,111.0,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,0.018091495987804594,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0198"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0100"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0208"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0122""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0008,MESSIER 061,185.48338206271276,4.4891887353130295,4,1,3,4,4,1,370.99293655092333,20.990345063220854,18.587437080788572,8.95784352644606,0.2759724057921764,-0.09244387558130597,0.40861069570123654,0.25,0.75,2.036689794129116,0.4522074235464829,0.0,0.0,116.0,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,0.012820564086498232,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0057"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0060"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0092"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0102""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0004,MESSIER 061,185.4854094845984,4.487815523693244,4,1,3,4,4,1,370.99293655092333,24.861848733691506,15.141170631601968,11.738294719051751,0.27138645183690857,-0.06853406761611744,0.41843844997615043,0.25,0.75,5.842253319412723,1.6837904762900209,0.0,0.0,18.0,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,0.02386193364715272,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0222"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0097"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0264"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0299""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0007,MESSIER 061,185.48048186549974,4.4825546739547955,4,1,3,4,4,1,370.99293655092333,19.621275423023047,14.834004136618516,9.771096582379286,-0.19834583303222458,-0.8776998404581978,0.127267445671879,0.75,0.25,2.17426113087852,0.9087300597310681,0.0,0.0,107.0,0.18244205127519908,190.0,0.8697142857142857,0.0037857142857142855,0.022162912837497252,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0147"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0168"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0184"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0131""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0001,MESSIER 061,185.47659361766375,4.4672164461920785,5,1,4,4,4,1,370.99293655092333,13.44518920031931,8.363086335548111,6.702160735839558,0.3897063008351907,-0.008846104872982196,0.404753276846012,0.2,0.8,6.822801265224295,1.4570473916672926,0.0,0.0,19.0,0.16924285693655416,189.0,0.868,0.004,0.10100831437197473,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0466"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0208"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0204"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0157"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0329""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0032,MESSIER 061,185.4737534009955,4.460570247140816,3,1,2,3,3,1,370.9929358101872,18.12310310496921,14.130119161837294,12.178576485516775,0.12956444046408727,0.00700901520251238,0.39392500332534625,0.3333333333333333,0.6666666666666666,5.08473989365164,0.6129961615029748,0.0,0.0,15.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,0.018441510759034434,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0126"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0095"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0120""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0033,MESSIER 061,185.47095223731526,4.461866939399923,3,1,2,3,3,1,370.9929358101872,16.830232588596722,12.421482744300516,8.467261969862225,-0.17147607927703398,-0.22476520727309238,-0.07756945362275838,1.0,0.0,5.699988921855259,0.5518184008421174,0.0,0.0,68.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,0.017112997733483057,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0046"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0066"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0021""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0034,MESSIER 061,185.47664586536035,4.4748820946375085,3,1,2,3,3,1,370.99293655092333,9.230469755000144,9.230469755000144,6.581793696784799,-0.07459959275202818,-0.4069118129061523,0.159337331102224,0.6666666666666666,0.3333333333333333,1.645610875398406,0.8005057448848812,0.0,0.0,74.0,0.19564124561384397,191.0,0.868,0.004,0.014740396439281335,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0332"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0173"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0453""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0037,MESSIER 061,185.47583421345212,4.475572012725994,3,1,2,3,3,1,370.9929358101872,8.706869634616416,5.876156452125354,4.494261029449243,0.19857186478715183,-0.013881576962303827,0.32337931711125034,0.3333333333333333,0.6666666666666666,4.715728469884835,1.2416979358271558,0.0,0.0,16.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,0.05928116308840758,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0190"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0259"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0273""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0036,MESSIER 061,185.47746622664255,4.476870075389996,3,1,2,3,3,1,370.9929358101872,8.184716561353955,5.164890519923888,4.739703189500798,0.08463451203667859,-0.09472662745595734,0.12510357949042325,0.3333333333333333,0.6666666666666666,4.107503455493516,0.4871592391836037,0.0,0.0,73.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,0.013745490554998244,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0243"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0236"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0187""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0082,MESSIER 061,185.48042762768625,4.481043238092829,2,1,1,2,2,1,370.99293655092333,16.601848817892193,16.601848817892193,12.995271675265862,0.047972147620222075,0.041461881176031515,0.054482414064412635,0.5,0.5,4.258632947373158,0.23056806230775517,0.0,0.0,216.0,0.21488894411051349,202.0,0.7660984848484849,0.005928853754940711,0.06663700394688404,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0330"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0321""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m""]"
MESSIER_061_branch_0084,MESSIER 061,185.4754920704753,4.471718406005598,2,1,1,2,2,1,370.981876562495,12.352258458254102,12.352258458254102,9.398042811319598,0.22007459380094233,0.025685510155294952,0.4144636774465897,0.5,0.5,5.271746535912486,2.067099985241779,0.0,0.0,141.5,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,0.018910076407132,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0224"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0148""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m""]"
MESSIER_061_branch_0085,MESSIER 061,185.47409907560092,4.469889296905999,2,1,1,2,2,1,370.981876562495,12.148953870948793,12.148953870948793,8.66357734853542,0.18097039778132087,-0.02684177288883667,0.3887825684514784,0.5,0.5,4.696046057018732,1.3188255353627776,0.0,0.0,93.0,0.2016897497718686,201.0,0.7538961038961038,0.0077145680406549965,0.016901291975504162,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0421"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f300m_jw02107-o044_t020_nircam_clear-f300m_fade_0223""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m""]"
MESSIER_066_branch_0003,MESSIER 066,170.06897266027235,12.981562278773534,2,1,1,2,1,1,2203.5971594500006,11.214281583623778,10.438533590338364,8.593256596219039,-0.19872121662346645,-0.4007660344460192,0.0033236011990863306,1.0,0.0,1.5861115293183143,0.8076933256832675,0.0,0.0,319.8884035086538,0.16787703027447626,168.0,0.931696672122204,0.013011456628477906,0.0037101454487591893,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_066_hst_12968_01_wfc3_uvis_f814w_ic0h01_hst_15654_22_wfc3_uvis_f814w_idxr22_fade_0052"", ""MESSIER_066_hst_13477_03_wfc3_uvis_f814w_ic8503_hst_15654_22_wfc3_uvis_f814w_idxr22_fade_0197""]","[""MESSIER 066::hst_12968_01_wfc3_uvis_f814w_ic0h01::hst_15654_22_wfc3_uvis_f814w_idxr22"", ""MESSIER 066::hst_13477_03_wfc3_uvis_f814w_ic8503::hst_15654_22_wfc3_uvis_f814w_idxr22""]"
MESSIER_061_branch_0086,MESSIER 061,185.48233404325435,4.484329874784399,2,1,1,2,2,1,370.9929358101872,11.498679073177431,10.12089811351838,9.081989849955228,0.01340897334837416,-0.057496331537472384,0.0843142782342207,0.5,0.5,2.1829311263917544,0.24431537893394656,0.0,0.0,102.0,0.14749157034518648,183.5,0.8819166666666667,0.002,0.00862412241156082,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0229"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0111""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0087,MESSIER 061,185.47790568463972,4.479456524258315,2,1,1,2,2,1,370.9929358101872,13.333930387743788,9.909105742923037,9.720075358360287,-0.12068268123500174,-0.19392994123024543,-0.04743542123975806,1.0,0.0,2.7991196923361685,1.5369635566566213,0.0,0.0,39.0,0.14749157034518648,183.5,0.8819166666666667,0.002,0.01626128962823931,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0142"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0152""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0088,MESSIER 061,185.4760391417955,4.46713733278158,2,1,1,2,2,1,370.99293655092333,9.51462363853276,9.100209284744112,7.272326707789402,0.06937231963023524,-0.06562792026868591,0.2043725595291564,0.5,0.5,1.3219736145399885,1.1059948909290962,0.0,0.0,90.5,0.21488894411051349,202.0,0.7660984848484849,0.005928853754940711,0.04308861640812302,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f200w_jw02107-o044_t020_nircam_clear-f200w_fade_0349"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0294""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m""]"
MESSIER_061_branch_0089,MESSIER 061,185.4829216162454,4.486627903838548,2,1,1,2,2,1,370.9929358101872,8.675023639506056,8.675023639506056,8.522438662551252,-0.2804983798199501,-0.5559045803950834,-0.005092179244816889,1.0,0.0,1.635847593364463,0.4129242582744868,0.0,0.0,121.60115510450275,0.14749157034518648,183.5,0.8819166666666667,0.002,0.014250664306812186,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0106"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0059""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
MESSIER_061_branch_0090,MESSIER 061,185.48231518255648,4.485739106211656,2,1,1,2,2,1,370.9929358101872,15.509832053108664,7.607967847679041,6.428995420937722,-0.9425079298262762,-1.8523556432462709,-0.032660216406281486,1.0,0.0,0.6307621285734266,1.7901071895048817,0.0,0.0,134.0,0.14749157034518648,183.5,0.8819166666666667,0.002,0.022400801415518035,"[""POST_LT_5PCT"", ""REGISTRATION_OK"", ""ROBUST_DIFF_SIG""]",[],"[""MESSIER_061_jw02107-o031_t013_nircam_clear-f335m_jw02107-o044_t020_nircam_clear-f335m_fade_0141"", ""MESSIER_061_jw02107-o031_t013_nircam_clear-f360m_jw02107-o044_t020_nircam_clear-f360m_fade_0084""]","[""MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m"", ""MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m""]"
