id,x,y,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,source_id,flux_first,err_first,flux_last,err_last,fade_fraction,fade_sigma,matched_candidate_id
1620,104.72343561590921,1599.9543452880214,0.47227763346160306,0.33935659558764075,0.03928605129954824,25,1.2939642878921058,25.402705684313723,-3.5121999412728773,-0.5251168589196511,188,15.648534422904333,1.0706025819002793,14.004971537954134,0.8070904226912522,0.10502982838728725,1.2258621254767132,
2517,1061.1936093232928,2276.529865766629,0.6658039481119906,0.24781250181437506,0.24451628635352962,25,3.701067275517455,27.21054542401418,-3.586843117796106,-2.646135507839918,170,29.04796558044642,0.66724790064392,27.985400145593683,0.5864063663916611,0.03657968513870724,1.196166987816189,
2151,1158.016355438823,1954.7144973505413,0.5594910620676553,0.29652035204513755,0.1958635305385102,25,2.328698020734879,18.779077760234888,-3.184185650672452,-2.2746260929493225,292,20.047737455763357,0.24667131582646243,19.690606404522057,0.1708700431840388,0.017814032732089258,1.1901505103989336,
2461,1472.4475329313545,2241.2171363063585,0.6633773728641262,0.04213478655724873,-0.023213548626896913,25,9.293144498397737,77.49057609935628,-4.723122224107575,-3.582472451080887,15,94.71569077432358,3.7863832450293047,88.94653256740015,3.1056093084164402,0.06091026903524821,1.1780784481733109,
1714,1406.1129715735256,1676.5411005632186,0.5684033046492363,0.19363470097348462,0.03557194827493637,25,1.7498071040447065,18.829366050812382,-3.187089245969875,-1.7511756130206624,290,24.824348240166277,0.5718996002835709,23.966523545312743,0.45980482649097215,0.034555779130811426,1.1689875122158333,
712,1797.773458370374,597.9209893797643,0.7058209574154386,0.10318354694477828,0.09082040984594465,25,7.392051204189693,49.55623758046771,-4.237745815886967,-3.3824284938960014,50,55.46170999642206,0.9724311050910014,53.917180368850396,0.9054991135840101,0.02784857566907517,1.1624013945423919,
419,1445.7334742190212,401.7109938669444,0.5570341674622373,0.0538340333953187,0.12613227738410018,25,1.875507189624823,20.175601141447657,-3.2620662089839234,-1.842405049485298,256,27.346381544351196,0.5344861242415604,26.503419559874605,0.4923560843034293,0.030825357391779606,1.1599894678882825,
1665,153.76206480959678,1639.698972558396,0.5811381497783169,0.6336545369666609,0.4485504901318852,25,2.304655553291566,29.05769312547953,-3.6581528323170587,-1.8729441372689604,153,25.788071503711688,0.4766460895959593,25.02529232348734,0.4923766048448884,0.029578760091252376,1.1130704789281534,
1704,22.717262903478705,1673.0940985172574,0.5255239958993805,0.5983784648692113,0.6538318817502454,25,2.9511306717129626,65.61755131590154,-4.542550048901577,-0.6177725869679694,24,38.055909900030514,3.1027970081083716,33.09899482194443,3.331383206288011,0.13025348996009967,1.0888281851855308,
907,1822.6958421905497,700.8109470244269,0.6174148283752247,0.1427871178741614,0.10484384334153618,25,4.283190047158946,32.28340048902539,-3.772448184381478,-2.872683624690819,135,37.285906705016,1.135875106507563,35.801247806787615,0.7871506865184354,0.039818232394725483,1.0743125324043314,
2490,1961.0583583270654,2258.3037223288056,0.5777856038331736,-0.24889076584814568,-0.9321762387535569,25,1.7100730463208809,19.862533205813783,-3.2450865906537114,-1.626429579111191,265,28.888954608956972,0.27506543059744865,28.4915819311963,0.2503354279949572,0.01375517678432947,1.068419167122007,
2322,1190.5184173904424,2083.30961426543,0.5467889863407996,-0.045025385739047415,0.032074864308254264,25,2.388939254807691,20.83593630735476,-3.2970325529576767,-2.2781279466081923,248,23.0067121817089,1.3308156993143154,21.380360174318557,0.7890329400814192,0.07069032700306244,1.051198721982744,
1682,43.58265737399327,1657.0806436216492,0.5944899033899496,-0.01765655907024348,0.5315800747650444,25,1.8053829851660264,39.78933429613846,-3.9994166828790294,-0.018961480989227526,91,16.146633452166654,2.689811928675164,12.334511411632803,2.551311551682256,0.23609392334488877,1.0282668070939642,
2504,1466.9395522758682,2271.0875831651165,0.5563113850752848,0.500163554556745,-0.0005281587625916016,25,10.852389976994424,111.59591985254136,-5.11912079076197,-3.7883110058582155,3,149.59090991778032,4.392072266751062,143.29191615004973,4.356983966450826,0.04210813191251195,1.0181727649911514,
2409,1135.7729947288476,2201.271513192237,0.5421867801049882,-0.3161406854097388,0.03703723665764341,25,1.8264734966092082,19.928519557576248,-3.2486875929809784,-1.826292164263306,263,22.234978794535003,0.3964161222645063,21.745804135823754,0.2765581322521022,0.022000230503097296,1.0120442779523167,
1634,106.95602212779556,1613.4728556554096,0.6800756444172693,0.48085089898546823,0.2930844967302728,25,2.098648438051052,25.54737212252517,-3.5183655849163835,-1.6601072600216136,186,10.91347319648073,0.8985321283709884,9.610084542743422,0.9367806749798733,0.1194293173467097,1.0041175290517161,
